"site","transect","plot","recruit_aspen_density","recruit_birch_density","recruit_pine_density","recruit_larch_density","standing_dead_density","dead_larch_density","dead_tree_density","live_larch_density","live_tree_density","recruit_density","soil_gCm2","SOL_depth","trees_gCm2","snags_gCm2","aspen_trees_gCm2","aspen_snags_gCm2","birch_trees_gCm2","birch_snags_gCm2","pine_trees_gCm2","pine_snags_gCm2","larch_trees_gCm2","larch_snags_gCm2","crown_severity","latitude","longitude","shrub_gCm2","dnbr","FWD_gCm2","CWD_gCm2","region","burn_year","up_flood","slope","aspect","char_percent","elevation","basal_area_ha","AGB_gCm2","treatment","trees_raw","mean_trees","mean_snags"
"Gonzo",1,"75",0,0,0,0,4244,10964,10964,0,0,0,1140.62210262683,4.5,0,326.914603581265,NA,NA,NA,NA,NA,NA,NA,NA,2.54838709677419,67.5291810091584,154.92745578289,118.234025131483,328.8112,1235.14684,205.261013589361,"Cherskiy",2001,"Upland",0,"flat",5,44.58654785,0,1885.55648230211,"burned",NA,NA,NA
"Gonzo",2,"-15",0,0,0,0,9196,9196,9196,7781,7781,0,1018.72456539515,5,2450.26793649872,976.381041632676,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5504870526492,154.890121947973,697.725105539353,87.06382,388.22752,277.099267307298,"Cherskiy",2001,"Upland",18,"320",0,83.7598877,22.5587472240638,4789.70087097805,"unburned",NA,NA,NA
"Gonzo",2,"-35",0,0,0,0,5659,5659,5659,14147,14147,0,1958.36632383378,4,2839.0238824324,449.811206179823,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5505905691534,154.889879208058,34.1084755291125,87.06382,359.26988,0,"Cherskiy",2001,"Upland",18,"320",0,85.92285156,26.1454722243566,3682.21344414134,"unburned",NA,NA,NA
"Gonzo",2,"100",0,0,0,796,354,1415,1415,0,0,796,2834.86883251608,7,0,61.8475346053383,NA,NA,NA,NA,NA,NA,NA,NA,2.75,67.5499831326305,154.892204431816,108.526699901786,358.93616,575.12772,1204.718938227,"Cherskiy",2001,"Upland",18,"320",0,96.7376709,0,1950.22089273412,"burned",NA,NA,NA
"Gonzo",2,"150",0,0,0,796,0,637,637,0,0,796,2606.94475654473,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,67.5497444998472,154.893133062869,102.531573940954,179.17154,1160.03144,39.8829677539559,"Cherskiy",2001,"Upland",22,"320",0,103.9475098,0,1302.44598169491,"burned",NA,NA,NA
"Gonzo",2,"200",0,0,0,2387,0,891,891,0,0,2387,2819.81915213566,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,67.5495372992008,154.894054317846,71.7868634356536,399.79117,250.72244,1650.86280084899,"Cherskiy",2001,"Upland",19,"320",0,106.8312988,0,1973.37210428464,"burned",NA,NA,NA
"Gonzo",2,"25",0,0,0,35014,2122,4951,4951,0,0,35014,1523.67554317549,6,0,967.830157211541,NA,NA,NA,NA,NA,NA,NA,NA,1.42857142857143,67.5503083504736,154.890791578218,138.543181335499,188.00272,622.28564,227.477783237908,"Cherskiy",2001,"Upland",18,"320",0,87.84545898,0,1956.13676178495,"burned",NA,NA,NA
"Gonzo",2,"50",0,0,0,796,2122,3537,3537,0,0,796,1978.47159918439,6,0,2399.15629413878,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5502024032175,154.891284434124,15.1897453301547,188.00272,736.78328,768.022901974702,"Cherskiy",2001,"Upland",19,"320",NA,93.61340332,0,3919.15222144364,"burned",NA,NA,NA
"Gonzo",2,"75",0,0,0,4775,354,2476,2476,0,0,4775,1668.65161290323,4,0,100.101693363218,NA,NA,NA,NA,NA,NA,NA,NA,2.42857142857143,67.5501268822699,154.891831269487,58.1713807547197,358.93616,632.58804,436.634107679965,"Cherskiy",2001,"Upland",19,"320",0,97.93933105,0,1227.4952217979,"burned",NA,NA,NA
"Gonzo",3,"-50",0,0,0,0,707,707,707,5659,5659,0,1200.18892882818,4,714.026920819161,14.0167743935939,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.61290255934,155.112013639882,158.557248595277,NA,248.46832,537.225039449994,"Cherskiy",2001,"Upland",0,"flat",0,44.34631348,6.6558826037412,1672.29430325803,"unburned",NA,NA,NA
"Gonzo",3,"-75",0,0,0,0,10345,10345,10345,36606,36606,0,1967.46984126984,6,995.518953332479,1694.47853969154,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6128702890127,155.11142254807,155.895016762431,NA,293.1484,78.4720543540677,"Cherskiy",2001,"Upland",0,"flat",0,40.74121094,9.10987702581692,3217.51296414052,"unburned",NA,NA,NA
"Gonzo",3,"100",0,0,0,0,127,1655,1655,0,0,0,1369.71561841375,3,0,5.97885950692508,NA,NA,NA,NA,NA,NA,NA,NA,2.46153846153846,67.6125501003116,155.115292388945,125.13804542314,NA,368.38224,612.102269861215,"Cherskiy",2001,"Upland",0,"flat",0,42.9041748,0,1111.60141479128,"burned",NA,NA,NA
"Gonzo",3,"150",0,0,0,2387,509,1401,1401,0,0,2387,896.870067729084,1,0,270.807724819711,NA,NA,NA,NA,NA,NA,NA,NA,2.36363636363636,67.612426886335,155.116269635036,145.077224295378,NA,410.96048,45.2461376308318,"Cherskiy",2001,"Upland",0,"flat",0,46.02856445,0,872.091566745921,"burned",NA,NA,NA
"Gonzo",3,"200",0,0,0,1592,255,891,891,0,0,1592,1113.99029944547,3,0,242.880488729481,NA,NA,NA,NA,NA,NA,NA,NA,1.85714285714286,67.6122838072478,155.117327263578,387.818018098809,NA,184.8792,213.286623272035,"Cherskiy",2001,"Upland",0,"flat",0,46.2689209,0,1028.86433010032,"burned",NA,NA,NA
"Gonzo",3,"25",0,0,0,11937,0,1910,1910,0,0,11937,1487.02502923977,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.4,67.6127649284899,155.113732684403,87.4459887721926,68.041565,506.93448,424.815549937864,"Cherskiy",2001,"Upland",0,"flat",0,40.50097656,0,1019.19601871006,"burned",NA,NA,NA
"Gonzo",3,"50",0,0,0,16711,0,1401,1401,0,0,16711,1690.53703703704,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.45454545454545,67.6127016451209,155.114235179498,388.669685878749,68.041565,463.61176,527.487404200313,"Cherskiy",2001,"Upland",0,"flat",0,41.22192383,0,1379.76885007906,"burned",NA,NA,NA
"Gonzo",3,"75",0,0,0,3979,255,1146,1146,0,0,3979,1599.81710591472,3,0,218.623003371081,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,67.6126231066882,155.114740943536,164.864416270113,114.741,562.9002,295.67597076493,"Cherskiy",2001,"Upland",0,"flat",0,42.66381836,0,1242.06359040612,"burned",NA,NA,NA
"HR",1,"-20",0,0,0,0,159,159,159,286,286,0,1493.9899339536,10,270.196087627058,31.6079624726505,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7525584646246,161.536098783526,228.06590980476,NA,94.84224,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,2.44411874968086,624.712199904468,"unburned",NA,NA,NA
"HR",1,"-50",0,0,0,0,32,32,32,637,637,0,NA,14,216.701781836156,12.2581099820345,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7528690447834,161.535930769055,81.2223959171017,NA,55.34532,319.694463344829,"Cherskiy",1990,"Upland",0,"flat",0,NA,1.9851359997408,685.222071080121,"unburned",NA,NA,NA
"HR",1,"100",0,0,0,0,95,191,191,64,64,0,2291.99673088648,6,11.1959485924358,12.1974328313987,NA,NA,NA,NA,NA,NA,NA,NA,1.25,68.7515606085751,161.53729318084,17.6570761397087,NA,66.17412,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0.103345999986506,107.224577563543,"burned",NA,NA,NA
"HR",1,"150",0,0,0,0,191,191,191,0,0,0,4807.83461442127,7,0,6.37913231849273,NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,68.7512062782831,161.537590435965,86.8258163984877,NA,1.35924,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,94.5641887169804,"burned",NA,NA,NA
"HR",1,"200",0,0,0,0,0,0,0,0,0,0,1540.25428541869,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7508679338849,161.537999161762,215.365771125797,NA,1.81232,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,217.178091125797,"burned",NA,NA,NA
"HR",1,"25",0,0,0,0,159,318,318,32,32,0,1579.50160662945,6,0.550124849964847,61.7612266340549,NA,NA,NA,NA,NA,NA,NA,NA,2.18181818181818,68.7521945036598,161.536565479612,28.815192438896,NA,99.79416,0,"Cherskiy",1990,"Upland",0,"flat",2,NA,0.00489999999936019,190.920703922916,"burned",NA,NA,NA
"HR",1,"50",0,0,0,0,95,350,350,0,0,0,3786.86914391848,6.5,0,19.5319590496814,NA,NA,NA,NA,NA,NA,NA,NA,2.27272727272727,68.7520029997861,161.536763297371,64.117562660472,NA,96.51168,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,180.161201710153,"burned",NA,NA,NA
"HR",1,"75",0,0,0,0,32,191,191,32,32,0,4145.85886287761,7,63.62544012351,2.06834075707897,NA,NA,NA,NA,NA,NA,NA,NA,1.71428571428571,68.7517701741955,161.537077206413,56.9202503105202,NA,39.42548,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0.577599999924581,162.039511191109,"burned",NA,NA,NA
"HR",2,"-25",0,0,0,0,32,32,32,637,637,0,3180.53180933616,10,328.08943276851,2.59844002498876,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7486572620457,161.528984430451,185.188257509325,NA,6.35628,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,3.01373324960649,522.232410302824,"unburned",NA,NA,NA
"HR",2,"-50",0,0,0,0,0,0,0,382,382,0,3064.01190441965,10,118.11143818085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7486806819984,161.528181371341,253.563447479815,NA,0.45308,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,1.08648749985813,372.127965660665,"unburned",NA,NA,NA
"HR",2,"100",0,0,0,0,32,32,32,127,127,0,745.589023789368,6,1.39190204869309,3.06687393462919,NA,NA,NA,NA,NA,NA,NA,NA,0.2,68.7485489915161,161.532558379024,46.1279295224163,NA,67.915,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0.0123047499983933,118.501705505739,"burned",NA,NA,NA
"HR",2,"150",0,0,0,0,64,127,127,0,0,0,1501.42506612365,7,0,9.9588793106517,NA,NA,NA,NA,NA,NA,NA,NA,2.5,68.7485442812323,161.533805923991,88.9322797526924,NA,12.25948,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,111.150639063344,"burned",NA,NA,NA
"HR",2,"200",0,0,0,1592,0,191,191,0,0,1592,989.287843317493,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,68.7485097391207,161.535010151426,159.038933662634,NA,14.03608,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,173.075013662634,"burned",NA,NA,NA
"HR",2,"25",0,0,0,0,95,223,223,95,95,0,1297.6153633852,7,36.4000452017231,50.338013565758,NA,NA,NA,NA,NA,NA,NA,NA,1.1,68.7486132005825,161.530431101757,65.1526126482767,NA,13.583,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0.334900999956271,165.473671415758,"burned",NA,NA,NA
"HR",2,"50",0,0,0,7958,0,95,95,64,64,7958,1173.8918424782,7,22.9050552106231,0,NA,NA,NA,NA,NA,NA,NA,NA,1.2,68.7485898139339,161.531037933594,79.1160856019547,NA,23.56392,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0.210316249972538,125.585060812578,"burned",NA,NA,NA
"HR",2,"75",0,0,0,3183,127,382,382,0,0,3183,1932.26608070044,8,0,22.7819162331223,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,68.7485631223615,161.531813317446,164.913031924838,NA,29.46712,0,"Cherskiy",1990,"Upland",0,"flat",0,NA,0,217.16206815796,"burned",NA,NA,NA
"Korova",1,"-25",0,0,0,0,0,0,0,8754,8754,0,2402.55140235256,7,2751.11539709945,0,0,0,0,0,0,0,2751.11539709945,0,NA,61.9975472560018,131.819306991513,5.64268988583156,NA,485.99692,238.34135702802,"Yakutsk",2002,"Upland",6,"346",0,NA,16.8119781241427,3481.0963640133,"unburned",NA,NA,NA
"Korova",1,"150",7958,7958,0,6366,1989,8555,8555,0,597,22282,288.353347824234,0.3,49.0615699712908,493.398522829136,0,0,49.0615699712908,0,0,0,0,493.398522829136,2.80434782608696,61.9966934770199,131.822248742047,28.8292918094558,276.27014,1369.42208,0,"Yakutsk",2002,"Upland",8,"346",0,NA,0.374609374980897,1940.71146460988,"burned",NA,NA,NA
"Korova",1,"25",6366,6366,0,75599,1790,7361,7361,0,597,88331,702.211560307772,0.6,60.9435541732454,94.9844369402395,0,0,60.9435541732454,0,0,0,0,94.9844369402395,2.575,61.9973139143012,131.820118473644,324.48880287287,NA,341.60916,0,"Yakutsk",2002,"Upland",9,"346",0,NA,0.447239062477193,822.025953986355,"burned",NA,NA,NA
"Korova",1,"75",10345,10345,0,17507,398,3979,3979,0,199,38197,1474.11039470407,1.1,17.233363108323,11.3207636673541,0,0,17.233363108323,0,0,0,0,11.3207636673541,2.85714285714286,61.9970635479804,131.820964053523,404.30006830278,196.01497,505.5602,0,"Yakutsk",2002,"Upland",14,"346",0,NA,0.131406249993299,938.414395078457,"burned",NA,NA,NA
"Maya",2,"-25",0,0,0,0,764,764,764,4711,4711,0,772.677406679764,1.4,4546.55675549672,72.1666186846708,0,0,0,0,0,0,4546.55675549672,72.1666186846708,NA,61.9555328937158,130.170788635319,0,140.79395,680.10128,56.7317281871755,"Yakutsk",2002,"Upland",0,"flat",0,NA,26.2774469999146,5355.55638236857,"unburned",NA,NA,NA
"Maya",2,"150",3979,3979,796,3183,127,2801,2928,382,1910,11937,1565.86628329848,1.6,296.900388336585,152.184501401577,29.878648027216,0,180.018618862958,0,6.73665306482554,0,80.266468381585,152.184501401577,1.65789473684211,61.9550297146286,130.167479914495,3.21466755523911,NA,756.5778,175.662826396975,"Yakutsk",2002,"Upland",0,"flat",0,NA,2.19292299999287,1384.54018369038,"burned",NA,NA,NA
"Maya",2,"25",1592,1592,4775,15915,0,3183,3183,1528,2546,23874,672.766807125072,3.3,420.237565482237,0,11.7951443757309,0,157.149835712201,0,0,0,251.292585394305,0,1.64444444444444,61.9554344588902,130.169793036918,190.241123753333,484.05945,2222.80672,553.312941766197,"Yakutsk",2002,"Upland",0,"flat",0,NA,2.97975399999032,3386.59835100177,"burned",NA,NA,NA
"Maya",2,"75",796,796,0,3183,127,2674,2674,1401,1655,4775,1204.95627616653,1.7,263.319428313867,214.075910022787,0,0,37.0627168984323,0,0,0,226.256711415435,214.075910022787,1.82352941176471,61.9552839480791,130.168874933716,35.8103171996998,456.72165,856.3024,1229.00909738624,"Yakutsk",2002,"Upland",0,"flat",0,NA,1.85765499999396,2598.51715292259,"burned",NA,NA,NA
"Maya",3,"25",2387,2387,0,0,0,5602,5602,0,0,4774,1555.07275297085,2.1,0,0,0,0,0,0,0,0,0,0,2.95454545454545,61.9668565272627,130.132484708928,209.408935142183,323.31982,1690.63512,1202.61461574146,"Yakutsk",2002,"Upland",0,"flat",0,NA,0,3102.65867088364,"burned",NA,NA,NA
"ROB",1,"-25",0,0,0,0,255,255,255,6621,7130,0,4065.74750961684,10.7,2804.55139878508,32.1474328875693,0,0,346.111236832925,0,0,0,2458.44016195215,32.1474328875693,NA,61.872700698083,130.479770357014,0,103.11466,238.59644,87.0131318601775,"Yakutsk",2002,"Upland",0,"flat",0,NA,17.6820189999426,3162.30840353283,"unburned",NA,NA,NA
"ROB",1,"150",36606,36606,0,66845,1989,2984,2984,1393,1393,140057,1560.77756990258,1.6,1646.80560441751,410.681588946503,0,0,0,0,0,0,1646.80560441751,410.681588946503,1.59090909090909,61.8740889625092,130.477828843428,0,538.15063,1121.89752,778.677737110767,"Yakutsk",2002,"Upland",0,"flat",0,NA,9.19575156203106,3958.06245047478,"burned",NA,NA,NA
"ROB",1,"25",110613,110613,0,45359,398,6963,6963,398,398,266585,2024.42622539228,3.7,43.3492814658221,26.5846465416701,0,0,0,0,0,0,43.3492814658221,26.5846465416701,2.83783783783784,61.8730785765235,130.479289640183,0,520.1393,1940.94208,534.273983203647,"Yakutsk",2002,"Upland",0,"flat",0,NA,0.321249999983618,2545.14999121114,"burned",NA,NA,NA
"ROB",1,"75",11937,11937,0,3183,223,637,764,286,414,27057,4779.47171914743,7.5,60.8236671726001,804.476741660581,0,0,13.2602365975244,378.195135990652,0,0,47.5634305750757,426.28160566993,1.83783783783784,61.8734745152968,130.478489740918,54.1852057098437,454.07016,367.79568,355.718485734948,"Yakutsk",2002,"Upland",0,"flat",0,NA,0.424347249944592,1642.99978027797,"burned",NA,NA,NA
"ROB",2,"-25",0,0,0,0,796,796,796,19298,19298,0,2338.03478890611,6.3,4161.09869397203,19.3924868706738,0,0,0,0,0,0,4161.09869397203,19.3924868706738,NA,61.8508718293053,130.424213199508,0,56.796135,536.38844,68.434260093638,"Yakutsk",2002,"Upland",0,"flat",0,NA,28.1294624985655,4785.31388093634,"unburned",NA,NA,NA
"ROB",2,"150",3979,3979,0,18303,597,2586,2586,995,2586,26261,3470.50052328992,3,2479.31041621779,236.976095380947,0,0,93.1771560939203,0,0,0,2386.13326012387,236.976095380947,1.30769230769231,61.8523880921912,130.42607590498,1.37912470970376,110.78322,1082.23328,715.846720351504,"Yakutsk",2002,"Upland",0,"flat",0,NA,13.0661109368337,4515.74563665994,"burned",NA,NA,NA
"ROB",2,"25",0,0,0,19894,127,3056,3183,1146,1401,19894,1855.27484531876,2.2,608.372444177484,630.192978093669,0,0,23.4304684656256,0,0,0,584.941975711858,630.192978093669,2.08333333333333,61.8512715597505,130.424718129347,0,185.96661,929.41748,778.225990432732,"Yakutsk",2002,"Upland",0,"flat",0,NA,3.59063499998833,2946.20889270388,"burned",NA,NA,NA
"ROB",2,"75",11937,11937,0,7958,398,5968,5968,3382,6167,31832,1042.47504597277,1.6,585.109058117465,299.615435200024,0,0,185.754182163861,0,0,0,399.354875953604,299.615435200024,1.40983606557377,61.8518210755221,130.425368357713,18.9725710483499,NA,871.88948,459.183694045982,"Yakutsk",2002,"Upland",0,"flat",0,NA,4.3631812497775,2234.77023841182,"burned",NA,NA,NA
"ROB",3,"-25",0,0,0,0,707,707,707,17330,21574,0,1436.00724102327,4.5,3989.91302302467,53.3212563991784,0,0,1524.91436446035,0,0,0,2464.99865856432,53.3212563991784,NA,61.856923812553,130.410609259115,0,308.6997,332.4498,0,"Yakutsk",2002,"Upland",0,"flat",0,NA,26.7924277799649,4375.68407942385,"unburned",NA,NA,NA
"ROB",3,"150",10345,10345,0,0,354,10257,14147,0,1415,20690,1131.09908595741,0.6,283.497852876198,9.15592148738649,0,0,283.497852876198,0,0,0,0,9.15592148738649,2.72727272727273,61.8574662769191,130.413492918644,4.1521834131593,473.46796,855.79292,0,"Yakutsk",2002,"Upland",0,"flat",0,NA,1.90850277793358,1152.59887777674,"burned",NA,NA,NA
"ROB",3,"25",66845,66845,0,8754,707,10610,10610,0,2829,142444,1302.06991230025,1.8,345.709033996964,58.3253181012339,0,0,345.709033996964,0,0,0,0,58.3253181012339,2.34210526315789,61.8570876664381,130.411415334703,0,467.79712,713.03136,0,"Yakutsk",2002,"Upland",0,"flat",0,NA,2.4601666668675,1117.0657120982,"burned",NA,NA,NA
"ROB",3,"75",55704,55704,0,796,1768,10964,12379,0,5305,112204,437.483097586204,0.4,829.580946709364,61.8098836693683,0,0,829.580946709364,0,0,0,0,61.8098836693683,2.06,61.8572228850038,130.412231528394,0,465.12985,629.33564,112.619272746602,"Yakutsk",2002,"Upland",0,"flat",0,NA,5.72489166713401,1633.34574312533,"burned",NA,NA,NA
"Shark",1,"-25a",0,0,0,0,1146,1146,1146,3565,3565,0,7125.9511013373,7,1632.6137201602,524.998180719373,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9951279889792,156.975228823721,1703.91174401674,71.93497,1015.38236,533.832682329855,"Cherskiy",2010,"Upland",26,"34",0,28.2442627,14.9960689999513,5410.73868722617,"unburned",NA,NA,NA
"Shark",1,"-25b",0,0,0,0,2037,2037,2037,8403,8403,0,11215.4375686274,7,1861.42659133123,107.620921638647,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9949339479207,156.975415321066,334.627164123548,189.03181,742.49096,75.0852410770797,"Cherskiy",2010,"Upland",28,"34",0,28.48461914,17.1406249999443,3121.25087817051,"unburned",NA,NA,NA
"Shark",1,"100",0,0,0,3183,2674,3183,3183,0,0,3183,5564.84210617929,5,0,1201.91483690827,NA,NA,NA,NA,NA,NA,NA,NA,1.92,67.9943477176129,156.972705367952,0,448.55365,366.11872,215.987465542009,"Cherskiy",2010,"Upland",NA,NA,NA,32.57019043,0,1784.02102245028,"burned",NA,NA,NA
"Shark",1,"25",0,0,0,1592,4966,5857,5857,0,0,1592,2934.26416666667,5,0,560.388055775556,NA,NA,NA,NA,NA,NA,NA,NA,2.56521739130435,67.9946974944323,156.974305389449,48.9982075292118,467.46228,433.06928,242.417342894488,"Cherskiy",2010,"Upland",16,"34",2,29.44592285,0,1284.87288619926,"burned",NA,NA,NA
"Shark",1,"50",0,0,0,0,6494,6621,6621,0,0,0,1490.09685672515,3,0,1221.41614732331,NA,NA,NA,NA,NA,NA,NA,NA,2.57692307692308,67.9945579357445,156.973759308457,7.10443291171828,420.72812,142.4946,0,"Cherskiy",2010,"Upland",15,"34",2,27.52319336,0,1371.01518023503,"burned",NA,NA,NA
"Shark",1,"75",0,0,0,3979,3438,3692,3692,0,0,3979,1701.25109504132,5,0,961.85403621887,NA,NA,NA,NA,NA,NA,NA,NA,2.44827586206897,67.9944666568189,156.973233344033,2.27396057840384,420.72812,528.562,93.1122951869843,"Cherskiy",2010,"Upland",15,"34",2,33.2911377,0,1585.80229198426,"burned",NA,NA,NA
"Shark",2,"-25",0,0,0,0,0,0,0,605,605,0,2573.4358974359,8,674.909706220719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9937481600791,156.970696980133,227.246929342733,135.4832,474.27512,115.456578446561,"Cherskiy",2010,"Upland",9,"42",0,38.81860352,6.15737499919601,1491.88833401001,"unburned",NA,NA,NA
"Shark",2,"-50",0,0,0,0,0,0,0,446,446,0,1990.3853899139,4.5,697.205499972344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9938619863241,156.970430351793,265.957087562053,293.22565,294.0978,0,"Cherskiy",2010,"Upland",13,"42",0,37.37670898,6.33927499917226,1257.2603875344,"unburned",NA,NA,NA
